file_upload_name,relative_folder,source_root,expected_empresa_id,expected_empresa_nombre,ambiguous,note
pasadas_2026-01-22_1307409.csv,SANTAFE/pasadas_2026-01-22_1307409.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
pasadas_2026-02-26_1412477.csv,SANTAFE/pasadas_2026-02-26_1412477.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
pasadas_2026-02-26_1412480.csv,SANTAFE/pasadas_2026-02-26_1412480.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
pasadas_2026-03-30_1513001.csv,SANTAFE/pasadas_2026-03-30_1513001.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
pasadas_2026-03-30_1513005.csv,SANTAFE/pasadas_2026-03-30_1513005.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
pasadas_2026-04-23_1616079.csv,SANTAFE/pasadas_2026-04-23_1616079.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
pasadas_2026-04-23_1616082.csv,SANTAFE/pasadas_2026-04-23_1616082.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
pasadas_2026-05-22_1723512.csv,SANTAFE/pasadas_2026-05-22_1723512.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
pasadas_2026-05-22_1723513.csv,SANTAFE/pasadas_2026-05-22_1723513.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
pasadas_2026-06-24_1834929.csv,SANTAFE/pasadas_2026-06-24_1834929.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
pasadas_2026-06-24_1834930.csv,SANTAFE/pasadas_2026-06-24_1834930.csv,downloads,d897928d-8a0c-42d6-b3e9-fffb66b9006c,UNIDAD EJECUTORA (SANTA FE),false,
errors.csv,errors.csv,downloads,,,false,skip_root
ConsumosResumen-202607-1.xlsx,202607-1/ConsumosResumen-202607-1.xlsx,telepeaje plus,8b5414f2-3a0a-45ee-abb2-69cac0e2920f,TELEPEAJE-PLUS,false,consumos_resumen_mixed
Consumos.xlsx,202607-2/Consumos.xlsx,telepeaje plus,8b5414f2-3a0a-45ee-abb2-69cac0e2920f,TELEPEAJE-PLUS,false,consumos_resumen_mixed
ConsumosResumen.xlsx,202607-2/ConsumosResumen.xlsx,telepeaje plus,8b5414f2-3a0a-45ee-abb2-69cac0e2920f,TELEPEAJE-PLUS,false,consumos_resumen_mixed
